value,forecast
0.176,0.179
0.209,0.17
0.215,0.191
0.177,0.187
0.152,0.165
0.188,0.2
0.191,0.186
0.18,0.193
0.167,0.172
0.189,0.179
0.151,0.176
0.187,0.167
0.169,0.171
0.177,0.181
0.131,0.174
0.237,0.183
0.339,0.181
0.253,0.17
0.25,0.192
0.171,0.179
0.161,0.197
0.17,0.177
0.178,0.168
0.176,0.199
0.169,0.163
0.165,0.167
0.165,0.174
0.165,0.164
0.174,0.187
0.18,0.179
0.183,0.18
0.19,0.193
0.175,0.177
0.172,0.172
0.175,0.172
0.173,0.173
0.167,0.17
0.169,0.169
0.17,0.17
0.176,0.172
0.165,0.177
0.16,0.161
0.034,0.194
0.263,0.193
0.085,0.193
0.276,0.197
0.05,0.182
0.117,0.194
0.066,0.19
0.197,0.195
0.218,0.182
0.308,0.163
0.275,0.193
0.05,0.17
0.224,0.196
0.172,0.2
0.141,0.163
0.199,0.165
0.125,0.185
0.384,0.189
0.03,0.174
0.168,0.163
0.097,0.192
0.103,0.179
0.156,0.18
0.213,0.178
0.247,0.195
0.263,0.189
0.091,0.17
0.194,0.177
0.158,0.182
0.255,0.192
0.18,0.189
0.167,0.174
0.182,0.174
0.196,0.188
0.207,0.2
0.195,0.197
0.167,0.181
0.159,0.164
0.186,0.181
0.201,0.193
0.203,0.199
0.202,0.2
0.182,0.188
0.197,0.195
0.189,0.199
0.165,0.178
0.148,0.164
0.179,0.161
0.192,0.177
0.202,0.2
0.154,0.179
0.191,0.19
0.186,0.186
0.181,0.183
0.188,0.194
0.197,0.2
0.166,0.183
0.128,0.161
0.185,0.165
0.221,0.199
0.172,0.197
0.171,0.163
0.186,0.175
0.163,0.181
0.192,0.167
0.219,0.2
0.187,0.198
0.193,0.2
0.196,0.189
0.206,0.187
0.107,0.167
0.18,0.164
0.158,0.172
0.167,0.173
0.192,0.182
0.247,0.194
0.07,0.199
0.054,0.19
0.142,0.187
0.211,0.167
0.175,0.192
0.228,0.18
0.177,0.183
0.149,0.172
0.174,0.172
0.184,0.176
0.198,0.196
0.149,0.174
0.203,0.184
0.197,0.194
0.19,0.199
0.18,0.182
0.183,0.186
0.17,0.181
0.194,0.164
0.191,0.19
0.185,0.184
0.182,0.184
0.182,0.19
0.181,0.178
0.199,0.189
0.188,0.19
0.214,0.196
0.225,0.198
0.23,0.182
0.183,0.198
0.149,0.17
0.168,0.18
0.195,0.173
0.353,0.166
0.273,0.167
0.151,0.161
0.11,0.169
0.239,0.173
0.141,0.2
0.138,0.166
0.274,0.172
0.168,0.188
0.176,0.175
0.14,0.164
0.211,0.187
0.198,0.187
0.193,0.186
0.177,0.183
0.182,0.185
0.189,0.19
0.176,0.189
0.191,0.193
0.054,0.195
0.225,0.188
0.071,0.168
0.207,0.191
0.148,0.168
0.286,0.185
0.185,0.185
0.189,0.188
0.176,0.185
0.169,0.171
0.188,0.175
0.201,0.2
0.187,0.172
0.17,0.177
0.186,0.174
0.221,0.198
0.236,0.195
0.162,0.171
0.178,0.168
0.24,0.173
0.154,0.162
0.216,0.175
0.184,0.162
0.159,0.189
0.179,0.181
0.229,0.199
0.145,0.172
0.17,0.166
0.205,0.185
0.214,0.183
0.178,0.187
0.172,0.172
0.19,0.183
0.183,0.172
0.151,0.179
0.141,0.163
0.208,0.177
0.22,0.198
0.189,0.191
0.172,0.176
0.172,0.172
0.176,0.165
0.15,0.17
0.142,0.167
0.182,0.162
0.172,0.181
0.225,0.193
0.161,0.167
0.161,0.166
0.17,0.161
0.171,0.167
0.227,0.182
0.179,0.196
0.137,0.162
0.206,0.187
0.161,0.173
0.201,0.184
0.147,0.173
0.206,0.173
0.17,0.163
0.225,0.19
0.146,0.171
0.207,0.193
0.169,0.183
0.216,0.18
0.087,0.171
0.279,0.181
0.219,0.2
0.185,0.2
0.166,0.175
0.161,0.161
0.171,0.169
0.187,0.182
0.176,0.179
0.164,0.172
0.201,0.179
0.165,0.175
0.162,0.167
0.228,0.175
0.173,0.196
0.127,0.167
0.222,0.163
0.142,0.183
0.175,0.179
0.214,0.199
0.174,0.189
0.161,0.17
0.203,0.167
0.175,0.184
0.161,0.161
0.165,0.17
0.228,0.163
0.144,0.169
0.193,0.194
0.19,0.188
0.186,0.186
0.163,0.192
0.204,0.188
0.173,0.188
0.184,0.178
0.198,0.192
0.179,0.19
0.165,0.175
0.144,0.162
0.198,0.176
0.181,0.191
0.151,0.161
0.188,0.171
0.179,0.189
0.153,0.162
0.175,0.198
0.148,0.161
0.205,0.171
0.179,0.199
0.172,0.172
0.163,0.176
0.176,0.167
0.207,0.2
0.195,0.193
0.182,0.187
0.168,0.183
0.166,0.165
0.189,0.169
0.192,0.19
0.219,0.199
0.202,0.197
0.12,0.196
0.153,0.163
0.178,0.171
0.187,0.179
0.193,0.196
0.201,0.183
0.179,0.186
0.181,0.184
0.199,0.195
0.225,0.198
0.155,0.167
0.164,0.168
0.151,0.195
0.178,0.18
0.192,0.183
0.083,0.177
0.441,0.188
0.153,0.186
0.191,0.189
0.187,0.193
0.205,0.194
0.167,0.161
0.182,0.18
0.214,0.199
0.178,0.199
0.2,0.188
0.178,0.182
0.176,0.174
0.182,0.167
0.175,0.168
0.167,0.175
0.202,0.185
0.193,0.198
0.188,0.192
0.287,0.174
0.144,0.164
0.197,0.167
0.162,0.193
0.145,0.178
0.171,0.169
0.166,0.186
0.173,0.171
0.179,0.177
0.193,0.185
0.179,0.191
0.155,0.165
0.179,0.196
0.155,0.176
0.191,0.168
0.194,0.198
0.183,0.199
0.202,0.189
0.184,0.194
0.189,0.176
0.247,0.193
0.208,0.176
0.124,0.17
0.005,0.191
0.156,0.195
0.142,0.168
0.176,0.186
0.185,0.18
0.177,0.182
0.183,0.177
0.132,0.168
0.196,0.182
0.231,0.19
0.154,0.188
0.149,0.176
0.252,0.169
0.211,0.197
0.194,0.198
0.192,0.192
0.193,0.194
0.193,0.192
0.191,0.194
0.178,0.185
0.163,0.17
0.191,0.177
0.201,0.197
0.19,0.199
0.174,0.185
0.159,0.167
0.177,0.165
0.189,0.185
0.186,0.186
0.217,0.185
0.13,0.169
0.201,0.186
0.121,0.2
0.183,0.188
0.235,0.181
0.246,0.171
0.132,0.164
0.191,0.198
0.239,0.168
0.27,0.197
0.385,0.162
0.527,0.196
0.042,0.161
0.236,0.198
0.154,0.173
0.163,0.165
0.171,0.165
0.226,0.163
0.333,0.199
0.223,0.175
0.281,0.194
0.248,0.17
0.151,0.185
0.245,0.199
0.173,0.185
0.18,0.177
0.184,0.188
0.083,0.192
0.21,0.175
0.179,0.199
0.211,0.198
0.183,0.2
0.162,0.169
0.17,0.169
0.214,0.184
0.065,0.18
0.29,0.199
0.185,0.184
0.185,0.184
0.165,0.169
0.162,0.165
0.165,0.163
0.189,0.168
0.174,0.174
0.166,0.183
0.172,0.164
0.202,0.186
0.185,0.186
0.201,0.197
0.194,0.198
0.182,0.186
0.168,0.178
0.201,0.169
0.197,0.2
0.19,0.189
0.189,0.187
0.176,0.179
0.253,0.187
0.155,0.168
0.05,0.164
0.204,0.197
0.043,0.195
0.147,0.171
0.167,0.164
0.157,0.161
0.177,0.167
0.218,0.167
0.172,0.18
0.118,0.164
0.177,0.191
0.495,0.163
0.259,0.173
0.236,0.176
0.275,0.162
0.116,0.199
0.192,0.191
0.192,0.191
0.188,0.189
0.19,0.189
0.143,0.172
0.178,0.194
0.146,0.182
0.167,0.167
0.24,0.198
0.158,0.184
0.172,0.181
0.244,0.19
0.079,0.181
0.172,0.163
0.214,0.168
0.162,0.178
0.266,0.194
0.197,0.169
0.195,0.196
0.192,0.194
0.322,0.191
0.163,0.164
0.216,0.174
0.196,0.199
0.197,0.196
0.027,0.171
0.173,0.175
0.16,0.188
0.206,0.174
0.182,0.19
0.27,0.2
0.164,0.185
0.075,0.197
0.199,0.167
0.121,0.176
0.143,0.187
0.028,0.189
0.151,0.176
